id,x,y,z,tonn,blockvalue,destination,CU%,process_profit,Profit
12779,57,27,6,15360,-11520,2,0,0,-11520
12780,57,28,6,15360,-11520,2,0,0,-11520
12781,57,29,6,15360,-11520,2,0,0,-11520
12782,57,30,6,15360,-11520,2,0,0,-11520
12783,57,31,6,16380,-12285,2,0,0,-12285
12784,58,16,6,16140,164861.7882,1,1.053,176966.7882,164861.7882
12785,58,17,6,16140,163058.8384,1,1.061,175163.8384,163058.8384
12786,58,18,6,15360,-11520,2,0,0,-11520
12787,58,19,6,15360,-11520,2,0,0,-11520
12788,58,20,6,15360,-11520,2,0,0,-11520
12789,58,21,6,15360,-11520,2,0,0,-11520
12790,58,22,6,15360,-11520,2,0,0,-11520
12791,58,23,6,15360,-11520,2,0,0,-11520
12792,58,24,6,15360,-11520,2,0,0,-11520
12793,58,25,6,15360,-11520,2,0,0,-11520
12794,58,26,6,15360,-11520,2,0,0,-11520
12795,58,27,6,15360,-11520,2,0,0,-11520
12796,58,28,6,15360,-11520,2,0,0,-11520
12797,58,29,6,15360,-11520,2,0,0,-11520
12798,58,30,6,15360,-11520,2,0,0,-11520
12799,58,31,6,16380,-12285,2,0,0,-12285
12800,59,16,6,16140,166411.5549,1,1.056,178516.5549,166411.5549
12801,59,17,6,16140,163896.6413,1,1.059,176001.6413,163896.6413
12802,59,18,6,15360,-11520,2,0,0,-11520
12803,59,19,6,15360,-11520,2,0,0,-11520
12804,59,20,6,15360,-11520,2,0,0,-11520
12805,59,21,6,15360,-11520,2,0,0,-11520
12806,59,22,6,15360,-11520,2,0,0,-11520
12807,59,23,6,15360,-11520,2,0,0,-11520
12808,59,24,6,15360,-11520,2,0,0,-11520
12809,59,25,6,15360,-11520,2,0,0,-11520
12810,59,26,6,15360,-11520,2,0,0,-11520
12811,59,27,6,15360,-11520,2,0,0,-11520
12812,59,28,6,15360,-11520,2,0,0,-11520
12813,59,29,6,15360,-11520,2,0,0,-11520
12814,59,30,6,15360,-11520,2,0,0,-11520
12815,59,31,6,16380,-12285,2,0,0,-12285
12816,59,32,6,16380,-12285,2,0,0,-12285
12817,60,16,6,16140,164971.0736,1,1.042,177076.0736,164971.0736
12818,60,17,6,15360,-11520,2,0,0,-11520
12819,60,18,6,15360,-11520,2,0,0,-11520
12820,60,19,6,15360,-11520,2,0,0,-11520
12821,60,20,6,15360,-11520,2,0,0,-11520
12822,60,21,6,15360,-11520,2,0,0,-11520
12823,60,22,6,15360,-11520,2,0,0,-11520
12824,60,23,6,15360,-11520,2,0,0,-11520
12825,60,24,6,15360,-11520,2,0,0,-11520
12826,60,25,6,15360,-11520,2,0,0,-11520
12827,60,26,6,15360,-11520,2,0,0,-11520
12828,60,27,6,15360,-11520,2,0,0,-11520
12829,60,28,6,15360,-11520,2,0,0,-11520
12830,60,29,6,15360,-11520,2,0,0,-11520
12831,60,30,6,15360,-11520,2,0,0,-11520
12832,60,31,6,16380,-12285,2,0,0,-12285
12833,60,32,6,16380,-12285,2,0,0,-12285
12834,61,16,6,16140,160405.4759,1,1.014,172510.4759,160405.4759
12835,61,17,6,15360,-11520,2,0,0,-11520
12836,61,18,6,15360,-11520,2,0,0,-11520
12837,61,19,6,15360,-11520,2,0,0,-11520
12838,61,20,6,15360,-11520,2,0,0,-11520
12839,61,21,6,15360,-11520,2,0,0,-11520
12840,61,22,6,15360,-11520,2,0,0,-11520
12841,61,23,6,15360,-11520,2,0,0,-11520
12842,61,24,6,15360,-11520,2,0,0,-11520
12843,61,25,6,15360,-11520,2,0,0,-11520
12844,61,26,6,15360,-11520,2,0,0,-11520
12845,61,27,6,15360,-11520,2,0,0,-11520
12846,61,28,6,15360,-11520,2,0,0,-11520
12847,61,29,6,15360,-11520,2,0,0,-11520
12848,61,30,6,15360,-11520,2,0,0,-11520
12849,61,31,6,16380,-12285,2,0,0,-12285
12850,61,32,6,16380,-12285,2,0,0,-12285
12851,62,16,6,16140,156401.9249,1,0.986,168506.9249,156401.9249
12852,62,17,6,15360,-11520,2,0,0,-11520
12853,62,18,6,15360,-11520,2,0,0,-11520
12854,62,19,6,15360,-11520,2,0,0,-11520
12855,62,20,6,15360,-11520,2,0,0,-11520
12856,62,21,6,15360,-11520,2,0,0,-11520
12857,62,22,6,15360,-11520,2,0,0,-11520
12858,62,23,6,15360,-11520,2,0,0,-11520
12859,62,24,6,15360,-11520,2,0,0,-11520
12860,62,25,6,15360,-11520,2,0,0,-11520
12861,62,26,6,15360,-11520,2,0,0,-11520
12862,62,27,6,15360,-11520,2,0,0,-11520
12863,62,28,6,15360,-11520,2,0,0,-11520
12864,62,29,6,15360,-11520,2,0,0,-11520
12865,62,30,6,15360,-11520,2,0,0,-11520
12866,62,31,6,16380,-12285,2,0,0,-12285
12867,62,32,6,16380,-12285,2,0,0,-12285
12868,63,17,6,15360,-11520,2,0,0,-11520
12869,63,18,6,15360,-11520,2,0,0,-11520
12870,63,19,6,15360,-11520,2,0,0,-11520
12871,63,20,6,15360,-11520,2,0,0,-11520
12872,63,21,6,15360,-11520,2,0,0,-11520
12873,63,22,6,15360,-11520,2,0,0,-11520
12874,63,23,6,15360,-11520,2,0,0,-11520
12875,63,24,6,15360,-11520,2,0,0,-11520
12876,63,25,6,15360,-11520,2,0,0,-11520
12877,63,26,6,15360,-11520,2,0,0,-11520
12878,63,27,6,15360,-11520,2,0,0,-11520
12879,63,28,6,15360,-11520,2,0,0,-11520
12880,63,29,6,15360,-11520,2,0,0,-11520
12881,63,30,6,15360,-11520,2,0,0,-11520
12882,63,31,6,16380,-12285,2,0,0,-12285
12883,64,17,6,15360,-11520,2,0,0,-11520
12884,64,18,6,15360,-11520,2,0,0,-11520
12885,64,19,6,15360,-11520,2,0,0,-11520
12886,64,20,6,15360,-11520,2,0,0,-11520
12887,64,21,6,15360,-11520,2,0,0,-11520
12888,64,22,6,15360,-11520,2,0,0,-11520
12889,64,23,6,15360,-11520,2,0,0,-11520
12890,64,24,6,15360,-11520,2,0,0,-11520
12891,64,25,6,15360,-11520,2,0,0,-11520
12892,64,26,6,15360,-11520,2,0,0,-11520
12893,64,27,6,15360,-11520,2,0,0,-11520
12894,64,28,6,15360,-11520,2,0,0,-11520
12895,64,29,6,15360,-11520,2,0,0,-11520
12896,64,30,6,16380,-12285,2,0,0,-12285
12897,65,17,6,15360,-11520,2,0,0,-11520
12898,65,18,6,15360,-11520,2,0,0,-11520
12899,65,19,6,15360,-11520,2,0,0,-11520
12900,65,20,6,15360,-11520,2,0,0,-11520
12901,65,21,6,15360,-11520,2,0,0,-11520
12902,65,22,6,15360,-11520,2,0,0,-11520
12903,65,23,6,15360,-11520,2,0,0,-11520
12904,65,24,6,15360,-11520,2,0,0,-11520
12905,65,25,6,15360,-11520,2,0,0,-11520
12906,65,26,6,15360,-11520,2,0,0,-11520
12907,65,27,6,15360,-11520,2,0,0,-11520
12908,65,28,6,15360,-11520,2,0,0,-11520
12909,65,29,6,16380,-12285,2,0,0,-12285
12910,66,18,6,15360,-11520,2,0,0,-11520
12911,66,19,6,15360,-11520,2,0,0,-11520
12912,66,20,6,15360,-11520,2,0,0,-11520
12913,66,21,6,15360,-11520,2,0,0,-11520
12914,66,22,6,15360,-11520,2,0,0,-11520
12915,66,23,6,15360,-11520,2,0,0,-11520
12916,66,24,6,15360,-11520,2,0,0,-11520
12917,66,25,6,15360,-11520,2,0,0,-11520
12918,66,26,6,16380,-12285,2,0,0,-12285
12919,66,27,6,16380,-12285,2,0,0,-12285
12920,67,19,6,15360,-11520,2,0,0,-11520
12921,67,20,6,15360,-11520,2,0,0,-11520
12922,67,21,6,15360,-11520,2,0,0,-11520
12923,67,22,6,15360,-11520,2,0,0,-11520
12924,67,23,6,15360,-11520,2,0,0,-11520
12925,67,24,6,15360,-11520,2,0,0,-11520
12926,67,25,6,16380,-12285,2,0,0,-12285
12927,68,20,6,15360,-11520,2,0,0,-11520
12928,68,21,6,15360,-11520,2,0,0,-11520
12929,68,22,6,15360,-11520,2,0,0,-11520
12930,68,23,6,15360,-11520,2,0,0,-11520
12931,37,16,5,16260,112465.4918,1,0.773,124660.4918,112465.4918
12932,37,17,5,16260,108467.0442,1,0.758,120662.0442,108467.0442
12933,37,18,5,16260,105326.2731,1,0.747,117521.2731,105326.2731
12934,37,19,5,16260,100461.0526,1,0.725,112656.0526,100461.0526
12935,37,20,5,16260,89435.00036,1,0.672,101630.0004,89435.00036
12936,37,21,5,16260,76405.1761,1,0.61,88600.1761,76405.1761
12937,38,15,5,16260,117321.6159,1,0.792,129516.6159,117321.6159
12938,38,16,5,16260,114753.1346,1,0.783,126948.1346,114753.1346
12939,38,17,5,16260,112186.1693,1,0.775,124381.1693,112186.1693
12940,38,18,5,16260,110049.5583,1,0.768,122244.5583,110049.5583
12941,38,19,5,16260,105327.7892,1,0.747,117522.7892,105327.7892
12942,38,20,5,16260,94301.73696,1,0.695,106496.737,94301.73696
12943,38,21,5,16260,81699.23489,1,0.634,93894.23489,81699.23489
12944,39,15,5,16260,118321.2278,1,0.796,130516.2278,118321.2278
12945,39,16,5,16260,116755.3905,1,0.792,128950.3905,116755.3905
12946,39,17,5,16260,115191.0692,1,0.788,127386.0692,115191.0692
12947,39,18,5,16260,114057.1023,1,0.787,126252.1023,114057.1023
12948,39,19,5,16260,110194.5258,1,0.77,122389.5258,110194.5258
12949,39,20,5,16260,99452.34431,1,0.718,111647.3443,99452.34431
12950,39,21,5,16260,86851.35831,1,0.658,99046.35831,86851.35831
12951,39,22,5,16260,75393.43565,1,0.602,87588.43565,75393.43565
12952,40,15,5,16260,119604.7105,1,0.8,131799.7105,119604.7105
12953,40,16,5,16260,118756.1304,1,0.8,130951.1304,118756.1304
12954,40,17,5,16260,118052.5178,1,0.801,130247.5178,118052.5178
12955,40,18,5,16260,118350.0331,1,0.806,130545.0331,118350.0331
12956,40,19,5,16260,114774.3595,1,0.791,126969.3595,114774.3595
12957,40,20,5,16260,103746.7912,1,0.738,115941.7912,103746.7912
12958,40,21,5,16260,91860.03028,1,0.68,104055.0303,91860.03028
12959,40,22,5,16260,81548.20311,1,0.631,93743.20311,81548.20311
12960,40,23,5,16260,73813.95371,1,0.593,86008.95371,73813.95371
12961,40,24,5,16260,64223.93195,1,0.549,76418.93195,64223.93195
12962,40,25,5,16260,55209.23204,1,0.508,67404.23204,55209.23204
12963,41,15,5,16260,130926.762,1,0.857,143121.762,130926.762
12964,41,16,5,16260,132080.4379,1,0.866,144275.4379,132080.4379
12965,41,17,5,16260,128223.9256,1,0.851,140418.9256,128223.9256
12966,41,18,5,16260,123650.1562,1,0.832,135845.1562,123650.1562
12967,41,19,5,16260,120214.9019,1,0.816,132409.9019,120214.9019
12968,41,20,5,16260,112907.9747,1,0.78,125102.9747,112907.9747
12969,41,21,5,16260,102881.5343,1,0.731,115076.5343,102881.5343
12970,41,22,5,16260,91997.41745,1,0.679,104192.4175,91997.41745
12971,41,23,5,16260,82691.26645,1,0.635,94886.26645,82691.26645
12972,41,24,5,16260,76681.46651,1,0.608,88876.46651,76681.46651
12973,41,25,5,16140,82097.55248,1,0.641,94202.55248,82097.55248
12974,41,26,5,16140,57990.10515,1,0.546,70095.10515,57990.10515
12975,42,15,5,16260,133650.8234,1,0.872,145845.8234,133650.8234
12976,42,16,5,16260,135375.2728,1,0.882,147570.2728,135375.2728
12977,42,17,5,16260,132373.405,1,0.87,144568.405,132373.405
12978,42,18,5,16260,127372.3134,1,0.85,139567.3134,127372.3134
12979,42,19,5,16260,124365.8973,1,0.836,136560.8973,124365.8973
12980,42,20,5,16260,117628.2277,1,0.801,129823.2277,117628.2277
12981,42,21,5,16260,107316.4005,1,0.751,119511.4005,107316.4005
12982,42,22,5,16260,97149.54087,1,0.702,109344.5409,97149.54087
12983,42,23,5,16260,89847.16187,1,0.668,102042.1619,89847.16187
12984,42,24,5,16140,110767.5877,1,0.764,122872.5877,110767.5877
12985,42,25,5,16140,86517.7476,1,0.667,98622.7476,86517.7476
12986,42,26,5,16140,62125.51475,1,0.57,74230.51475,62125.51475
12987,42,27,5,16140,39720.76103,1,0.482,51825.76103,39720.76103
12988,43,15,5,16260,137664.4317,1,0.892,149859.4317,137664.4317
12989,43,16,5,16260,139242.3975,1,0.901,151437.3975,139242.3975
12990,43,17,5,16260,136667.8519,1,0.89,148862.8519,136667.8519
12991,43,18,5,16260,132237.5339,1,0.872,144432.5339,132237.5339
12992,43,19,5,16260,129086.1504,1,0.856,141281.1504,129086.1504
12993,43,20,5,16260,122348.4807,1,0.821,134543.4807,122348.4807
12994,43,21,5,16260,112180.105,1,0.772,124375.105,112180.105
12995,43,22,5,16260,102300.1482,1,0.725,114495.1482,102300.1482
12996,43,23,5,16260,95573.09106,1,0.694,107768.0911,95573.09106
12997,43,24,5,16140,115617.9709,1,0.793,127722.9709,115617.9709
12998,43,25,5,16140,89804.82015,1,0.69,101909.8202,89804.82015
12999,43,26,5,16140,65694.36306,1,0.593,77799.36306,65694.36306
13000,43,27,5,16140,43288.10446,1,0.504,55393.10446,43288.10446
13001,44,15,5,16260,142395.2972,1,0.917,154590.2972,142395.2972
13002,44,16,5,16260,143539.8766,1,0.922,155734.8766,143539.8766
13003,44,17,5,16260,141247.6856,1,0.911,153442.6856,141247.6856
13004,44,18,5,16260,138386.2371,1,0.898,150581.2371,138386.2371
13005,44,19,5,16260,134947.9507,1,0.881,147142.9507,134947.9507
13006,44,20,5,16260,126925.2823,1,0.841,139120.2823,126925.2823
13007,44,21,5,16260,116614.9712,1,0.792,128809.9712,116614.9712
13008,44,22,5,16260,107450.7556,1,0.748,119645.7556,107450.7556
13009,44,23,5,16140,120738.0907,1,0.819,132843.0907,120738.0907
13010,44,24,5,16140,111800.4541,1,0.782,123905.4541,111800.4541
13011,44,25,5,16140,89819.86895,1,0.695,101924.869,89819.86895
13012,44,26,5,16140,67412.10548,1,0.606,79517.10548,67412.10548
13013,44,27,5,16140,46138.96945,1,0.521,58243.96945,46138.96945
13014,44,28,5,16140,29827.00687,1,0.455,41932.00687,29827.00687
13015,45,15,5,16260,148128.8067,1,0.946,160323.8067,148128.8067
13016,45,16,5,16260,147837.3556,1,0.943,160032.3556,147837.3556
13017,45,17,5,16260,146114.4222,1,0.933,158309.4222,146114.4222
13018,45,18,5,16260,144251.0695,1,0.924,156446.0695,144251.0695
13019,45,19,5,16260,140237.4612,1,0.903,152432.4612,140237.4612
13020,45,20,5,16260,131929.4061,1,0.862,144124.4061,131929.4061
13021,45,21,5,16260,121048.3213,1,0.811,133243.3213,121048.3213
13022,45,22,5,16140,108272.2376,1,0.775,120377.2376,108272.2376
13023,45,23,5,16140,112947.1206,1,0.791,125052.1206,112947.1206
13024,45,24,5,16140,104579.0551,1,0.758,116684.0551,104579.0551
13025,45,25,5,16140,87136.97969,1,0.689,99241.97969,87136.97969
13026,45,26,5,16140,67707.42516,1,0.611,79812.42516,67707.42516
13027,45,27,5,15360,-11520,2,0,0,-11520
13028,45,28,5,15360,-11520,2,0,0,-11520
13029,45,29,5,15360,-11520,2,0,0,-11520
13030,46,15,5,16260,155869.1204,1,0.986,168064.1204,155869.1204
13031,46,16,5,16260,155863.0561,1,0.984,168058.0561,155863.0561
13032,46,17,5,16260,154851.3157,1,0.975,167046.3157,154851.3157
13033,46,18,5,16260,153410.7369,1,0.965,165605.7369,153410.7369
13034,46,19,5,16260,149825.9669,1,0.947,162020.9669,149825.9669
13035,46,20,5,16260,144678.3917,1,0.925,156873.3917,144678.3917
13036,46,21,5,16140,106852.8246,1,0.768,118957.8246,106852.8246
13037,46,22,5,16140,108840.3038,1,0.777,120945.3038,108840.3038
13038,46,23,5,16140,106292.2829,1,0.769,118397.2829,106292.2829
13039,46,24,5,16140,97360.66578,1,0.734,109465.6658,97360.66578
13040,46,25,5,16140,86012.8864,1,0.688,98117.8864,86012.8864
13041,46,26,5,15360,-11520,2,0,0,-11520
13042,46,27,5,15360,-11520,2,0,0,-11520
13043,46,28,5,15360,-11520,2,0,0,-11520
13044,46,29,5,15360,-11520,2,0,0,-11520
13045,47,15,5,16260,162321.4032,1,1.02,174516.4032,162321.4032
13046,47,16,5,16260,161736.9849,1,1.013,173931.9849,161736.9849
13047,47,17,5,16260,160580.277,1,1.003,172775.277,160580.277
13048,47,18,5,16260,160421.6648,1,0.997,172616.6648,160421.6648
13049,47,19,5,16260,156405.0244,1,0.975,168600.0244,156405.0244
13050,47,20,5,16140,101608.3705,1,0.749,113713.3705,101608.3705
13051,47,21,5,16140,106713.4416,1,0.769,118818.4416,106713.4416
13052,47,22,5,16140,106858.8441,1,0.771,118963.8441,106858.8441
13053,47,23,5,16140,99637.44508,1,0.746,111742.4451,99637.44508
13054,47,24,5,16140,90566.445,1,0.712,102671.445,90566.445
13055,47,25,5,15360,-11520,2,0,0,-11520
13056,47,26,5,15360,-11520,2,0,0,-11520
13057,47,27,5,15360,-11520,2,0,0,-11520
13058,47,28,5,15360,-11520,2,0,0,-11520
13059,48,15,5,16260,168486.7831,1,1.052,180681.7831,168486.7831
13060,48,16,5,16260,167183.5916,1,1.04,179378.5916,167183.5916
13061,48,17,5,16260,166594.6251,1,1.032,178789.6251,166594.6251
13062,48,18,5,16260,167577.5603,1,1.03,179772.5603,167577.5603
13063,48,19,5,16140,97786.33918,1,0.736,109891.3392,97786.33918
13064,48,20,5,16140,104169.9354,1,0.762,116274.9354,104169.9354
13065,48,21,5,16140,109847.5872,1,0.786,121952.5872,109847.5872
13066,48,22,5,16140,109853.6068,1,0.789,121958.6068,109853.6068
13067,48,23,5,16140,97384.74386,1,0.743,109489.7439,97384.74386
13068,48,24,5,15360,-11520,2,0,0,-11520
13069,48,25,5,15360,-11520,2,0,0,-11520
13070,48,26,5,15360,-11520,2,0,0,-11520
13071,48,27,5,15360,-11520,2,0,0,-11520
13072,48,28,5,15360,-11520,2,0,0,-11520
13073,49,15,5,16260,174078.3573,1,1.081,186273.3573,174078.3573
13074,49,16,5,16260,172485.2307,1,1.067,184680.2307,172485.2307
13075,49,17,5,16260,172181.6511,1,1.059,184376.6511,172181.6511
13076,49,18,5,16260,173735.3599,1,1.059,185930.3599,173735.3599
13077,49,19,5,16140,103185.2251,1,0.761,115290.2251,103185.2251
13078,49,20,5,16140,109718.7384,1,0.791,121823.7384,109718.7384
13079,49,21,5,16140,115968.9711,1,0.819,128073.9711,115968.9711
13080,49,22,5,16140,116832.357,1,0.827,128937.357,116832.357
13081,49,23,5,16140,107209.8444,1,0.797,119314.8444,107209.8444
13082,49,24,5,15360,-11520,2,0,0,-11520
13083,49,25,5,15360,-11520,2,0,0,-11520
13084,49,26,5,15360,-11520,2,0,0,-11520
13085,49,27,5,15360,-11520,2,0,0,-11520
13086,49,28,5,15360,-11520,2,0,0,-11520
13087,50,15,5,16260,179096.1257,1,1.107,191291.1257,179096.1257
13088,50,16,5,16260,177358.0316,1,1.092,189553.0316,177358.0316
13089,50,17,5,16260,177910.6124,1,1.087,190105.6124,177910.6124
13090,50,18,5,16140,110418.6632,1,0.79,122523.6632,110418.6632
13091,50,19,5,16140,111707.7224,1,0.8,123812.7224,111707.7224
13092,50,20,5,16140,117397.4134,1,0.829,129502.4134,117397.4134
13093,50,21,5,16140,124080.8439,1,0.862,136185.8439,124080.8439
13094,50,22,5,16140,127505.7945,1,0.883,139610.7945,127505.7945
13095,50,23,5,16140,122144.5306,1,0.872,134249.5306,122144.5306
13096,50,24,5,16140,117910.3698,1,0.862,130015.3698,117910.3698
13097,50,25,5,15360,-11520,2,0,0,-11520
13098,50,26,5,15360,-11520,2,0,0,-11520
13099,50,27,5,15360,-11520,2,0,0,-11520
13100,50,28,5,15360,-11520,2,0,0,-11520
13101,51,15,5,16260,186984.439,1,1.149,199179.439,186984.439
13102,51,16,5,16260,187395.0844,1,1.144,199590.0844,187395.0844
13103,51,17,5,16260,187802.6977,1,1.138,199997.6977,187802.6977
13104,51,18,5,16140,116950.6716,1,0.819,129055.6716,116950.6716
13105,51,19,5,16140,120371.1077,1,0.839,132476.1077,120371.1077
13106,51,20,5,16140,122952.2359,1,0.859,135057.2359,122952.2359
13107,51,21,5,16140,129505.3127,1,0.896,141610.3127,129505.3127
13108,51,22,5,16140,135491.8282,1,0.931,147596.8282,135491.8282
13109,51,23,5,16140,135808.2162,1,0.944,147913.2162,135808.2162
13110,51,24,5,16140,136677.6216,1,0.954,148782.6216,136677.6216
13111,51,25,5,15360,-11520,2,0,0,-11520
13112,51,26,5,15360,-11520,2,0,0,-11520
13113,51,27,5,15360,-11520,2,0,0,-11520
13114,51,28,5,15360,-11520,2,0,0,-11520
13115,51,29,5,15360,-11520,2,0,0,-11520
13116,52,15,5,16260,187846.6637,1,1.154,200041.6637,187846.6637
13117,52,16,5,16260,188258.8252,1,1.15,200453.8252,188258.8252
13118,52,17,5,16260,189240.2443,1,1.147,201435.2443,189240.2443
13119,52,18,5,16140,126033.7108,1,0.858,138138.7108,126033.7108
13120,52,19,5,16140,130023.7178,1,0.881,142128.7178,130023.7178
13121,52,20,5,16140,131480.7528,1,0.9,143585.7528,131480.7528
13122,52,21,5,16140,138892.7008,1,0.944,150997.7008,138892.7008
13123,52,22,5,16140,147583.1739,1,0.993,159688.1739,147583.1739
13124,52,23,5,16140,152587.9888,1,1.027,164692.9888,152587.9888
13125,52,24,5,16140,153318.0112,1,1.038,165423.0112,153318.0112
13126,52,25,5,15360,-11520,2,0,0,-11520
13127,52,26,5,15360,-11520,2,0,0,-11520
13128,52,27,5,15360,-11520,2,0,0,-11520
13129,52,28,5,15360,-11520,2,0,0,-11520
13130,52,29,5,15360,-11520,2,0,0,-11520
13131,53,16,5,16260,188979.1146,1,1.155,201174.1146,188979.1146
13132,53,17,5,16260,190248.9526,1,1.154,202443.9526,190248.9526
13133,53,18,5,16140,135836.2381,1,0.903,147941.2381,135836.2381
13134,53,19,5,16140,139400.5718,1,0.924,151505.5718,139400.5718
13135,53,20,5,16140,140298.5698,1,0.945,152403.5698,140298.5698
13136,53,21,5,16140,148710.2769,1,0.994,160815.2769,148710.2769
13137,53,22,5,16140,158397.4993,1,1.049,170502.4993,158397.4993
13138,53,23,5,16140,165536.7008,1,1.095,177641.7008,165536.7008
13139,53,24,5,16140,167121.0798,1,1.11,179226.0798,167121.0798
13140,53,25,5,16140,165550.2448,1,1.1,177655.2448,165550.2448
13141,53,26,5,15360,-11520,2,0,0,-11520
13142,53,27,5,15360,-11520,2,0,0,-11520
13143,53,28,5,15360,-11520,2,0,0,-11520
13144,53,29,5,15360,-11520,2,0,0,-11520
13145,54,16,5,16260,189414.0171,1,1.159,201609.0171,189414.0171
13146,54,17,5,16260,190685.3712,1,1.159,202880.3712,190685.3712
13147,54,18,5,16140,143248.1861,1,0.946,155353.1861,143248.1861
13148,54,19,5,16140,147948.6521,1,0.972,160053.6521,147948.6521
13149,54,20,5,16140,150405.4461,1,0.999,162510.4461,150405.4461
13150,54,21,5,16140,159383.7145,1,1.05,171488.7145,159383.7145
13151,54,22,5,16140,168502.8707,1,1.102,180607.8707,168502.8707
13152,54,23,5,16140,174501.4253,1,1.141,186606.4253,174501.4253
13153,54,24,5,16140,176940.1608,1,1.161,189045.1608,176940.1608
13154,54,25,5,16140,176225.1872,1,1.156,188330.1872,176225.1872
13155,54,26,5,15360,-11520,2,0,0,-11520
13156,54,27,5,15360,-11520,2,0,0,-11520
13157,54,28,5,15360,-11520,2,0,0,-11520
13158,54,29,5,15360,-11520,2,0,0,-11520
13159,54,30,5,15360,-11520,2,0,0,-11520
13160,55,16,5,16260,189847.4036,1,1.163,202042.4036,189847.4036
13161,55,17,5,16260,190836.403,1,1.162,203031.403,190836.403
13162,55,18,5,16140,150528.2755,1,0.992,162633.2755,150528.2755
13163,55,19,5,16140,156223.9859,1,1.023,168328.9859,156223.9859
13164,55,20,5,16140,160233.5564,1,1.053,172338.5564,160233.5564
13165,55,21,5,16140,169066.4223,1,1.103,181171.4223,169066.4223
13166,55,22,5,16140,176907.0534,1,1.149,189012.0534,176907.0534
13167,55,23,5,16140,180634.8482,1,1.179,192739.8482,180634.8482
13168,55,24,5,16140,185198.9409,1,1.206,197303.9409,185198.9409
13169,55,25,5,16140,184773.2675,1,1.205,196878.2675,184773.2675
13170,55,26,5,15360,-11520,2,0,0,-11520
13171,55,27,5,15360,-11520,2,0,0,-11520
13172,55,28,5,15360,-11520,2,0,0,-11520
13173,55,29,5,15360,-11520,2,0,0,-11520
13174,55,30,5,15360,-11520,2,0,0,-11520
13175,56,16,5,16260,217374.9201,1,1.306,229569.9201,217374.9201
13176,56,17,5,16260,213352.2154,1,1.282,225547.2154,213352.2154
13177,56,18,5,16140,160491.2541,1,1.045,172596.2541,160491.2541
13178,56,19,5,16140,165774.8351,1,1.079,177879.8351,165774.8351
13179,56,20,5,16140,171764.3603,1,1.115,183869.3603,171764.3603
13180,56,21,5,16140,179601.9817,1,1.16,191706.9817,179601.9817
13181,56,22,5,16140,185600.5363,1,1.199,197705.5363,185600.5363
13182,56,23,5,16140,187343.8616,1,1.221,199448.8616,187343.8616
13183,56,24,5,16140,191623.1689,1,1.247,203728.1689,191623.1689
13184,56,25,5,16140,198137.1188,1,1.27,210242.1188,198137.1188
13185,56,26,5,15360,-11520,2,0,0,-11520
13186,56,27,5,15360,-11520,2,0,0,-11520
13187,56,28,5,15360,-11520,2,0,0,-11520
13188,56,29,5,15360,-11520,2,0,0,-11520
13189,56,30,5,15360,-11520,2,0,0,-11520
13190,57,16,5,16260,219958.5621,1,1.321,232153.5621,219958.5621
13191,57,17,5,16260,214934.7295,1,1.292,227129.7295,214934.7295
13192,57,18,5,16140,168613.661,1,1.091,180718.661,168613.661
13193,57,19,5,16140,174044.1494,1,1.128,186149.1494,174044.1494
13194,57,20,5,16140,180882.0117,1,1.166,192987.0117,180882.0117
13195,57,21,5,16140,187585.0056,1,1.207,199690.0056,187585.0056
13196,57,22,5,16140,193585.065,1,1.247,205690.065,193585.065
13197,57,23,5,16140,195192.0172,1,1.27,207297.0172,195192.0172
13198,57,24,5,16140,198477.5848,1,1.292,210582.5848,198477.5848
13199,57,25,5,16140,204273.5514,1,1.308,216378.5514,204273.5514
13200,57,26,5,15360,-11520,2,0,0,-11520
13201,57,27,5,15360,-11520,2,0,0,-11520
13202,57,28,5,15360,-11520,2,0,0,-11520
13203,57,29,5,15360,-11520,2,0,0,-11520
13204,57,30,5,15360,-11520,2,0,0,-11520
13205,58,16,5,16260,223399.8807,1,1.339,235594.8807,223399.8807
13206,58,17,5,16260,217088.0172,1,1.304,229283.0172,217088.0172
13207,58,18,5,16140,174024.5859,1,1.121,186129.5859,174024.5859
13208,58,19,5,16140,179173.2986,1,1.157,191278.2986,179173.2986
13209,58,20,5,16140,185156.8043,1,1.191,197261.8043,185156.8043
13210,58,21,5,16140,191291.7321,1,1.229,203396.7321,191291.7321
13211,58,22,5,16140,197437.194,1,1.27,209542.194,197437.194
13212,58,23,5,16140,202032.8892,1,1.309,214137.8892,202032.8892
13213,58,24,5,16140,205038.186,1,1.331,217143.186,205038.186
13214,58,25,5,15360,-11520,2,0,0,-11520
13215,58,26,5,15360,-11520,2,0,0,-11520
13216,58,27,5,15360,-11520,2,0,0,-11520
13217,58,28,5,15360,-11520,2,0,0,-11520
13218,58,29,5,15360,-11520,2,0,0,-11520
13219,58,30,5,15360,-11520,2,0,0,-11520
13220,58,31,5,16380,-12285,2,0,0,-12285
13221,59,17,5,16260,219528.2078,1,1.318,231723.2078,219528.2078
13222,59,18,5,16140,173161.2001,1,1.113,185266.2001,173161.2001
13223,59,19,5,16140,177744.8563,1,1.148,189849.8563,177744.8563
13224,59,20,5,16140,-12105,2,0.317,0,-12105
13225,59,21,5,16140,-12105,2,0.31,0,-12105
13226,59,22,5,15360,-11520,2,0,0,-11520
